sample_name	anonymized_name	collection_timestamp	depth	description	disease_status	dna_extracted	env_biome	env_feature	env_material	env_package	extracted_dna_avail_now	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	lux_max	lux_mean	nh3_nox_po4_units	nh3_pa	nh3_pb	nox_pa	nox_pb	physical_specimen_location	physical_specimen_remaining	po4_pa	po4_pb	public	qiita_study_id	sample_type	scientific_name	season	state_location	taxon_id	temp	temp_max	temp_mean	title	wave_max	wave_mean
2229.W1.N2.6.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N2.6 HE310G4	2011-08-27	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N2.6 HE310G4	309355	-35.859	150.1811	7578	1042	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - south	1300146	13.14432258	13.37	13.14	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	14.6	0.8
2229.W1.N2.6.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N2.6 HE410G5	2011-08-27	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N2.6 HE410G5	309355	-35.859	150.1811	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - south	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N2.6.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N2.6 HE510G6	2011-08-27	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N2.6 HE510G6	309355	-35.859	150.1811	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - south	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N2.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N2.6-HP12D5	2011-08-27	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N2.6-HP12D5	112068	-35.859	150.1811	7578	806	mg/L	0.377	0.118	0.018	0.01	Thomas lab	TRUE	0.025	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.6	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N2.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N2.6-HP22D6	2011-08-27	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N2.6-HP22D6	112068	-35.859	150.1811	7578	806	mg/L	0.377	0.118	0.018	0.01	Thomas lab	TRUE	0.025	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.6	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N2.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N2.6-HP32D7	2011-08-27	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N2.6-HP32D7	112068	-35.859	150.1811	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N2.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N2.6-HP42D8	2011-08-27	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N2.6-HP42D8	112068	-35.859	150.1811	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N2.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N2.6-HP52D9	2011-08-27	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N2.6-HP52D9	112068	-35.859	150.1811	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N21.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 EH11B9	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 EH11B9	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - south	1300146	17.91744828	19.47	17.92	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 EH21B10	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 EH21B10	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - south	1300146	17.91744828	19.47	17.92	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 EH31B11	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 EH31B11	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	17.91744828	19.47	17.92	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 EH41B12	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 EH41B12	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	17.91744828	19.47	17.92	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 EH51C1	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 EH51C1	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	18	19.47	18	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.ES1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 ES11C2	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 ES11C2	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	18	19.47	18	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.ES2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 ES21C3	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 ES21C3	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	18	19.47	18	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.ES3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 ES31C4	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 ES31C4	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	18	19.47	18	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.ES4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 ES41C5	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 ES41C5	309355	-35.748	150.2545	14467	2592	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	18	19.47	18	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.W1.N21.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N21 ES51C6	2011-08-27	0.105	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N21 ES51C6	309355	-35.748	150.2545	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	17.6	19.19	17.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 EH11C7	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 EH11C7	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.2	23.58	20.23	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 EH21C8	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 EH21C8	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.2	23.58	20.23	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 EH31C9	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 EH31C9	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.2	23.58	20.23	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 EH41C10	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 EH41C10	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.2	23.58	20.23	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 EH51C11	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 EH51C11	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.2	23.58	20.23	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.ES1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 ES11C12	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 ES11C12	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.6	23.1	20.62	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.ES2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 ES21D1	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 ES21D1	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.6	23.1	20.62	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.ES3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 ES31D2	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 ES31D2	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.6	23.1	20.62	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.ES4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 ES41D3	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 ES41D3	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.6	23.1	20.62	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N22.ES5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N22 ES51D4	2011-08-27	0.08	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N22 ES51D4	309355	-35.8167	150.2332	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	20.6	23.1	20.62	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N23.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N23 EH11D5	2011-08-27	0.103	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N23 EH11D5	309355	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N23.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N23 EH21D6	2011-08-27	0.103	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N23 EH21D6	309355	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N23.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N23 EH31D7	2011-08-27	0.103	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N23 EH31D7	309355	-35.7809	150.2372	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	18	19.47	17.97	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N23.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N23 EH41D8	2011-08-27	0.103	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N23 EH41D8	309355	-35.7809	150.2372	16533	2291	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	17.70089655	19.66	17.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	12.4	0.9
2229.W1.N23.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1 N23 EH51D9	2011-08-27	0.103	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N23 EH51D9	309355	-35.7809	150.2372	16533	2291	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	17.70089655	19.66	17.7	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	12.4	0.9
2229.W1.N3.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 HE110G7	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 HE110G7	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 HE210G8	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 HE210G8	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 HE310G9	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 HE310G9	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 HE410G10	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 HE410G10	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 HE510G11	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 HE510G11	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
